time_ms,position_step,position_deg,target_step
6580,5721,-0.600,5800
6585,5733,-0.750,5800
6590,5744,-0.750,5800
6595,5756,-0.750,5800
6600,5766,-0.900,5800
6605,5774,-1.050,5800
6610,5782,-1.200,5800
6615,5787,-1.350,5800
6620,5792,-1.500,5800
6625,5796,-1.800,5800
6630,5798,-1.950,5800
6635,5800,-2.100,5800
6640,5800,-2.400,5800
6645,5800,-2.700,5800
6650,5800,-3.000,5800
6655,5800,-3.150,5800
6660,5800,-3.450,5800
6665,5800,-3.600,5800
6670,5800,-3.900,5800
6675,5800,-4.050,5800
6680,5800,-4.200,5800
6685,5800,-4.350,5800
6690,5800,-4.500,5800
6695,5800,-4.650,5800
6700,5800,-4.800,5800
6705,5800,-4.800,5800
6710,5800,-4.800,5800
6715,5800,-4.950,5800
6720,5800,-4.950,5800
6725,5800,-4.950,5800
6730,5800,-4.950,5800
6735,5800,-4.800,5800
6740,5800,-4.800,5800
6745,5800,-4.650,5800
6750,5800,-4.650,5800
6755,5800,-4.500,5800
6760,5800,-4.350,5800
6765,5800,-4.200,5800
6770,5800,-4.050,5800
6775,5800,-3.900,5800
6780,5800,-3.600,5800
6785,5800,-3.450,5800
6790,5800,-3.300,5800
6795,5800,-3.000,5800
6800,5800,-2.700,5800
6805,5800,-2.550,5800
6810,5800,-2.250,5800
6815,5800,-1.950,5800
6820,5800,-1.650,5800
6825,5800,-1.350,5800
6830,5800,-1.050,5800
6835,5800,-0.750,5800
6840,5800,-0.450,5800
6845,5800,-0.150,5800
6850,5800,0.150,5800
6855,5800,0.450,5800
6860,5800,0.750,5800
6865,5800,1.050,5800
6870,5800,1.350,5800
6875,5800,1.650,5800
6880,5800,1.800,5800
6885,5800,2.100,5800
6890,5800,2.400,5800
6895,5800,2.700,5800
6900,5800,2.850,5800
6905,5800,3.150,5800
6910,5800,3.300,5800
6915,5800,3.600,5800
6920,5800,3.750,5800
6925,5800,3.900,5800
6930,5800,4.050,5800
6935,5800,4.200,5800
6940,5800,4.350,5800
6945,5800,4.350,5800
6950,5800,4.500,5800
6955,5800,4.500,5800
6960,5800,4.650,5800
6965,5800,4.650,5800
6970,5800,4.650,5800
6975,5800,4.650,5800
6980,5800,4.650,5800
6985,5800,4.500,5800
6990,5800,4.500,5800
6995,5800,4.350,5800
7000,5800,4.350,5800
7005,5800,4.200,5800
7010,5800,4.050,5800
7015,5800,3.900,5800
7020,5800,3.750,5800
7025,5800,3.600,5800
7030,5800,3.450,5800
7035,5800,3.150,5800
7040,5800,3.000,5800
7045,5800,2.700,5800
7050,5800,2.550,5800
7055,5800,2.250,5800
7060,5800,2.100,5800
7065,5800,1.800,5800
7070,5800,1.500,5800
7075,5800,1.200,5800
7080,5800,0.900,5800
7085,5800,0.600,5800
7090,5800,0.300,5800
7095,5800,0.150,5800
7100,5800,-0.150,5800
7105,5800,-0.450,5800
7110,5800,-0.750,5800
7115,5800,-1.050,5800
7120,5800,-1.350,5800
7125,5800,-1.650,5800
7130,5800,-1.800,5800
7135,5800,-2.100,5800
7140,5800,-2.400,5800
7145,5800,-2.550,5800
7150,5800,-2.850,5800
7155,5800,-3.000,5800
7160,5800,-3.150,5800
7165,5800,-3.300,5800
7170,5800,-3.600,5800
7175,5800,-3.750,5800
7180,5800,-3.900,5800
7185,5800,-3.900,5800
7190,5800,-4.050,5800
7195,5800,-4.200,5800
7200,5800,-4.200,5800
7205,5800,-4.350,5800
7210,5800,-4.350,5800
7215,5800,-4.350,5800
7220,5800,-4.350,5800
7225,5800,-4.350,5800
7230,5800,-4.350,5800
7235,5800,-4.200,5800
7240,5800,-4.200,5800
7245,5800,-4.050,5800
7250,5800,-4.050,5800
7255,5800,-3.900,5800
7260,5800,-3.750,5800
7265,5800,-3.600,5800
7270,5800,-3.450,5800
7275,5800,-3.300,5800
7280,5800,-3.150,5800
7285,5800,-3.000,5800
7290,5800,-2.700,5800
7295,5800,-2.550,5800
7300,5800,-2.250,5800
7305,5800,-2.100,5800
7310,5800,-1.800,5800
7315,5800,-1.500,5800
7320,5800,-1.350,5800
7325,5800,-1.050,5800
7330,5800,-0.750,5800
7335,5800,-0.450,5800
7340,5800,-0.300,5800
7345,5800,0.000,5800
7350,5800,0.300,5800
7355,5800,0.600,5800
7360,5800,0.750,5800
7365,5800,1.050,5800
7370,5800,1.350,5800
7375,5800,1.500,5800
7380,5800,1.800,5800
7385,5800,2.100,5800
7390,5800,2.250,5800
7395,5800,2.550,5800
7400,5800,2.700,5800
7405,5800,2.850,5800
7410,5800,3.000,5800
7415,5800,3.300,5800
7420,5800,3.450,5800
7425,5800,3.450,5800
7430,5800,3.600,5800
7435,5800,3.750,5800
7440,5800,3.900,5800
7445,5800,3.900,5800
7450,5800,4.050,5800
7455,5800,4.050,5800
7460,5800,4.050,5800
7465,5800,4.050,5800
7470,5800,4.050,5800
7475,5800,4.050,5800
7480,5800,4.050,5800
7485,5800,4.050,5800
7490,5800,3.900,5800
7495,5800,3.900,5800
7500,5800,3.750,5800
7505,5800,3.600,5800
7510,5800,3.450,5800
7515,5800,3.300,5800
7520,5800,3.150,5800
7525,5800,3.000,5800
7530,5800,2.850,5800
7535,5800,2.700,5800
7540,5800,2.550,5800
7545,5800,2.250,5800
7550,5800,2.100,5800
7555,5800,1.800,5800
7560,5800,1.650,5800
7565,5800,1.350,5800
7570,5800,1.200,5800
7575,5800,0.900,5800
7580,5800,0.600,5800
7585,5800,0.450,5800
7590,5800,0.150,5800
7595,5800,-0.150,5800
7600,5800,-0.300,5800
7605,5800,-0.600,5800
7610,5800,-0.750,5800
7615,5800,-1.050,5800
7620,5800,-1.350,5800
7625,5800,-1.500,5800
7630,5800,-1.800,5800
7635,5800,-1.950,5800
7640,5800,-2.250,5800
7645,5800,-2.400,5800
7650,5800,-2.550,5800
7655,5800,-2.700,5800
7660,5800,-2.850,5800
7665,5800,-3.000,5800
7670,5800,-3.150,5800
7675,5800,-3.300,5800
7680,5800,-3.450,5800
7685,5800,-3.600,5800
7690,5800,-3.600,5800
7695,5800,-3.750,5800
7700,5800,-3.750,5800
7705,5800,-3.750,5800
7710,5800,-3.750,5800
7715,5800,-3.750,5800
7720,5800,-3.750,5800
7725,5800,-3.750,5800
7730,5800,-3.750,5800
7735,5800,-3.750,5800
7740,5800,-3.600,5800
7745,5800,-3.600,5800
7750,5800,-3.450,5800
7755,5800,-3.300,5800
7760,5800,-3.150,5800
7765,5800,-3.150,5800
7770,5800,-3.000,5800
7775,5800,-2.850,5800
7780,5800,-2.550,5800
7785,5800,-2.400,5800
7790,5800,-2.250,5800
7795,5800,-2.100,5800
7800,5800,-1.800,5800
7805,5800,-1.650,5800
7810,5800,-1.500,5800
7815,5800,-1.200,5800
7820,5800,-1.050,5800
7825,5800,-0.750,5800
7830,5800,-0.600,5800
7835,5800,-0.300,5800
7840,5800,0.000,5800
7845,5800,0.150,5800
7850,5800,0.450,5800
7855,5800,0.600,5800
7860,5800,0.900,5800
7865,5800,1.050,5800
7870,5800,1.350,5800
7875,5800,1.500,5800
7880,5800,1.650,5800
7885,5800,1.950,5800
7890,5800,2.100,5800
7895,5800,2.250,5800
7900,5800,2.400,5800
7905,5800,2.550,5800
7910,5800,2.700,5800
7915,5800,2.850,5800
7920,5800,3.000,5800
7925,5800,3.150,5800
7930,5800,3.300,5800
7935,5800,3.300,5800
7940,5800,3.450,5800
7945,5800,3.450,5800
7950,5800,3.450,5800
7955,5800,3.600,5800
7960,5800,3.600,5800
7965,5800,3.600,5800
7970,5800,3.600,5800
7975,5800,3.600,5800
7980,5800,3.450,5800
7985,5800,3.450,5800
7990,5800,3.300,5800
7995,5800,3.300,5800
8000,5800,3.150,5800
8005,5800,3.150,5800
8010,5800,3.000,5800
8015,5800,2.850,5800
8020,5800,2.700,5800
8025,5800,2.550,5800
8030,5800,2.400,5800
8035,5800,2.250,5800
8040,5800,2.100,5800
8045,5800,1.800,5800
8050,5800,1.650,5800
8055,5800,1.500,5800
8060,5800,1.350,5800
8065,5800,1.050,5800
8070,5800,0.900,5800
8075,5800,0.600,5800
8080,5800,0.450,5800
8085,5800,0.150,5800
8090,5800,0.000,5800
8095,5800,-0.150,5800
8100,5800,-0.450,5800
8105,5800,-0.600,5800
8110,5800,-0.900,5800
8115,5800,-1.050,5800
8120,5800,-1.200,5800
8125,5800,-1.500,5800
8130,5800,-1.650,5800
8135,5800,-1.800,5800
8140,5800,-1.950,5800
8145,5800,-2.100,5800
8150,5800,-2.250,5800
8155,5800,-2.400,5800
8160,5800,-2.550,5800
8165,5800,-2.700,5800
8170,5800,-2.850,5800
8175,5800,-3.000,5800
8180,5800,-3.000,5800
8185,5800,-3.150,5800
8190,5800,-3.150,5800
8195,5800,-3.150,5800
8200,5800,-3.300,5800
8205,5800,-3.300,5800
8210,5800,-3.300,5800
8215,5800,-3.300,5800
8220,5800,-3.300,5800
8225,5800,-3.300,5800
8230,5800,-3.150,5800
8235,5800,-3.150,5800
8240,5800,-3.150,5800
8245,5800,-3.000,5800
8250,5800,-2.850,5800
8255,5800,-2.850,5800
8260,5800,-2.700,5800
8265,5800,-2.550,5800
8270,5800,-2.400,5800
8275,5800,-2.250,5800
8280,5800,-2.100,5800
8285,5800,-1.950,5800
8290,5800,-1.800,5800
8295,5800,-1.650,5800
8300,5800,-1.500,5800
8305,5800,-1.350,5800
8310,5800,-1.050,5800
8315,5800,-0.900,5800
8320,5800,-0.750,5800
8325,5800,-0.450,5800
8330,5800,-0.300,5800
8335,5800,-0.150,5800
8340,5800,0.150,5800
8345,5800,0.300,5800
8350,5800,0.450,5800
8355,5800,0.750,5800
8360,5800,0.900,5800
8365,5800,1.050,5800
8370,5800,1.200,5800
8375,5800,1.350,5800
8380,5800,1.650,5800
8385,5800,1.800,5800
8390,5800,1.950,5800
8395,5800,2.100,5800
8400,5800,2.250,5800
8405,5800,2.400,5800
8410,5800,2.400,5800
8415,5800,2.550,5800
8420,5800,2.700,5800
8425,5800,2.700,5800
8430,5800,2.850,5800
8435,5800,2.850,5800
8440,5800,3.000,5800
8445,5800,3.000,5800
8450,5800,3.000,5800
8455,5800,3.000,5800
8460,5800,3.000,5800
8465,5800,3.000,5800
8470,5800,3.000,5800
8475,5800,3.000,5800
8480,5800,3.000,5800
8485,5800,2.850,5800
8490,5800,2.850,5800
8495,5800,2.700,5800
8500,5800,2.700,5800
8505,5800,2.550,5800
8510,5800,2.400,5800
8515,5800,2.400,5800
8520,5800,2.250,5800
8525,5800,2.100,5800
8530,5800,1.950,5800
8535,5800,1.800,5800
8540,5800,1.650,5800
8545,5800,1.500,5800
8550,5800,1.350,5800
8555,5800,1.200,5800
8560,5800,0.900,5800
8565,5800,0.750,5800
8570,5800,0.600,5800
8575,5800,0.450,5800
8580,5800,0.300,5800
8585,5800,0.000,5800
8590,5800,-0.150,5800
8595,5800,-0.300,5800
8600,5800,-0.450,5800
8605,5800,-0.600,5800
8610,5800,-0.900,5800
8615,5800,-1.050,5800
8620,5800,-1.200,5800
8625,5800,-1.350,5800
8630,5800,-1.500,5800
8635,5800,-1.650,5800
8640,5800,-1.800,5800
8645,5800,-1.950,5800
8650,5800,-2.100,5800
8655,5800,-2.100,5800
8660,5800,-2.250,5800
8665,5800,-2.400,5800
8670,5800,-2.400,5800
8675,5800,-2.550,5800
8680,5800,-2.550,5800
8685,5800,-2.700,5800
8690,5800,-2.700,5800
8695,5800,-2.700,5800
8700,5800,-2.700,5800
8705,5800,-2.850,5800
8710,5800,-2.850,5800
8715,5800,-2.700,5800
8720,5800,-2.700,5800
8725,5800,-2.700,5800
8730,5800,-2.700,5800
8735,5800,-2.550,5800
8740,5800,-2.550,5800
8745,5800,-2.550,5800
8750,5800,-2.400,5800
8755,5800,-2.250,5800
8760,5800,-2.250,5800
8765,5800,-2.100,5800
8770,5800,-1.950,5800
8775,5800,-1.800,5800
8780,5800,-1.650,5800
8785,5800,-1.650,5800
8790,5800,-1.500,5800
8795,5800,-1.350,5800
8800,5800,-1.200,5800
8805,5800,-0.900,5800
8810,5800,-0.750,5800
8815,5800,-0.600,5800
8820,5800,-0.450,5800
8825,5800,-0.300,5800
8830,5800,-0.150,5800
8835,5800,0.000,5800
8840,5800,0.150,5800
8845,5800,0.300,5800
8850,5800,0.450,5800
8855,5800,0.750,5800
8860,5800,0.900,5800
8865,5800,1.050,5800
8870,5800,1.200,5800
8875,5800,1.350,5800
8880,5800,1.500,5800
8885,5800,1.500,5800
8890,5800,1.650,5800
8895,5800,1.800,5800
8900,5800,1.950,5800
8905,5800,2.100,5800
8910,5800,2.100,5800
8915,5800,2.250,5800
8920,5800,2.250,5800
8925,5800,2.400,5800
8930,5800,2.400,5800
8935,5800,2.400,5800
8940,5800,2.550,5800
8945,5800,2.550,5800
8950,5800,2.550,5800
8955,5800,2.550,5800
8960,5800,2.550,5800
8965,5800,2.550,5800
8970,5800,2.550,5800
8975,5800,2.400,5800
8980,5800,2.400,5800
8985,5800,2.400,5800
8990,5800,2.250,5800
8995,5800,2.250,5800
9000,5800,2.100,5800
9005,5800,2.100,5800
9010,5800,1.950,5800
9015,5800,1.800,5800
9020,5800,1.800,5800
9025,5800,1.650,5800
9030,5800,1.500,5800
9035,5800,1.350,5800
9040,5800,1.200,5800
9045,5800,1.050,5800
9050,5800,1.050,5800
9055,5800,0.900,5800
9060,5800,0.750,5800
9065,5800,0.600,5800
9070,5800,0.450,5800
9075,5800,0.300,5800
9080,5800,0.150,5800
9085,5800,0.000,5800
9090,5800,-0.150,5800
9095,5800,-0.300,5800
9100,5800,-0.450,5800
9105,5800,-0.600,5800
9110,5800,-0.750,5800
9115,5800,-0.900,5800
9120,5800,-1.050,5800
9125,5800,-1.200,5800
9130,5800,-1.350,5800
9135,5800,-1.500,5800
9140,5800,-1.500,5800
9145,5800,-1.650,5800
9150,5800,-1.800,5800
9155,5800,-1.800,5800
9160,5800,-1.950,5800
9165,5800,-1.950,5800
9170,5800,-2.100,5800
9175,5800,-2.100,5800
9180,5800,-2.250,5800
9185,5800,-2.250,5800
9190,5800,-2.250,5800
9195,5800,-2.250,5800
9200,5800,-2.250,5800
9205,5800,-2.250,5800
9210,5800,-2.250,5800
9215,5800,-2.250,5800
9220,5800,-2.250,5800
9225,5800,-2.250,5800
9230,5800,-2.100,5800
9235,5800,-2.100,5800
9240,5800,-2.100,5800
9245,5800,-1.950,5800
9250,5800,-1.950,5800
9255,5800,-1.800,5800
9260,5800,-1.800,5800
9265,5800,-1.650,5800
9270,5800,-1.500,5800
9275,5800,-1.350,5800
9280,5800,-1.350,5800
9285,5800,-1.200,5800
9290,5800,-1.050,5800
9295,5800,-0.900,5800
9300,5800,-0.750,5800
9305,5800,-0.750,5800
9310,5800,-0.600,5800
9315,5800,-0.450,5800
9320,5800,-0.300,5800
9325,5800,-0.150,5800
9330,5800,0.000,5800
9335,5800,0.150,5800
9340,5800,0.300,5800
9345,5800,0.450,5800
9350,5800,0.450,5800
9355,5800,0.600,5800
9360,5800,0.750,5800
9365,5800,0.900,5800
9370,5800,1.050,5800
9375,5800,1.200,5800
9380,5800,1.200,5800
9385,5800,1.350,5800
9390,5800,1.500,5800
9395,5800,1.500,5800
9400,5800,1.650,5800
9405,5800,1.650,5800
9410,5800,1.800,5800
9415,5800,1.800,5800
9420,5800,1.950,5800
9425,5800,1.950,5800
9430,5800,1.950,5800
9435,5800,1.950,5800
9440,5800,2.100,5800
9445,5800,2.100,5800
9450,5800,2.100,5800
9455,5800,2.100,5800
9460,5800,2.100,5800
9465,5800,1.950,5800
9470,5800,1.950,5800
9475,5800,1.950,5800
9480,5800,1.950,5800
9485,5800,1.800,5800
9490,5800,1.800,5800
9495,5800,1.800,5800
9500,5800,1.650,5800
9505,5800,1.650,5800
9510,5800,1.500,5800
9515,5800,1.500,5800
9520,5800,1.350,5800
9525,5800,1.200,5800
9530,5800,1.200,5800
9535,5800,1.050,5800
9540,5800,0.900,5800
9545,5800,0.750,5800
9550,5800,0.750,5800
9555,5800,0.600,5800
9560,5800,0.450,5800
9565,5800,0.300,5800
9570,5800,0.150,5800
9575,5800,0.150,5800
9580,5800,0.000,5800
9585,5800,-0.150,5800
9590,5800,-0.300,5800
9595,5800,-0.450,5800
9600,5800,-0.450,5800
9605,5800,-0.600,5800
9610,5800,-0.750,5800
9615,5800,-0.900,5800
9620,5800,-0.900,5800
9625,5800,-1.050,5800
9630,5800,-1.050,5800
9635,5800,-1.200,5800
9640,5800,-1.350,5800
9645,5800,-1.350,5800
9650,5800,-1.500,5800
9655,5800,-1.500,5800
9660,5800,-1.500,5800
9665,5800,-1.650,5800
9670,5800,-1.650,5800
9675,5800,-1.650,5800
9680,5800,-1.800,5800
9685,5800,-1.800,5800
9690,5800,-1.800,5800
9695,5800,-1.800,5800
9700,5800,-1.800,5800
9705,5800,-1.800,5800
9710,5800,-1.800,5800
9715,5800,-1.800,5800
9720,5800,-1.800,5800
9725,5800,-1.650,5800
9730,5800,-1.650,5800
9735,5800,-1.650,5800
9740,5800,-1.500,5800
9745,5800,-1.500,5800
9750,5800,-1.500,5800
9755,5800,-1.350,5800
9760,5800,-1.350,5800
9765,5800,-1.200,5800
9770,5800,-1.050,5800
9775,5800,-1.050,5800
9780,5800,-0.900,5800
9785,5800,-0.900,5800
9790,5800,-0.750,5800
9795,5800,-0.600,5800
9800,5800,-0.600,5800
9805,5800,-0.450,5800
9810,5800,-0.300,5800
9815,5800,-0.300,5800
9820,5800,-0.150,5800
9825,5800,0.000,5800
9830,5800,0.150,5800
9835,5800,0.150,5800
9840,5800,0.300,5800
9845,5800,0.450,5800
9850,5800,0.450,5800
9855,5800,0.600,5800
9860,5800,0.750,5800
9865,5800,0.750,5800
9870,5800,0.900,5800
9875,5800,0.900,5800
9880,5800,1.050,5800
9885,5800,1.050,5800
9890,5800,1.200,5800
9895,5800,1.200,5800
9900,5800,1.350,5800
9905,5800,1.350,5800
9910,5800,1.350,5800
9915,5800,1.500,5800
9920,5800,1.500,5800
9925,5800,1.500,5800
9930,5800,1.500,5800
9935,5800,1.500,5800
9940,5800,1.500,5800
9945,5800,1.500,5800
9950,5800,1.500,5800
9955,5800,1.500,5800
9960,5800,1.500,5800
9965,5800,1.500,5800
9970,5800,1.500,5800
9975,5800,1.500,5800
9980,5800,1.350,5800
9985,5800,1.350,5800
9990,5800,1.350,5800
9995,5800,1.200,5800
10000,5800,1.200,5800
10005,5800,1.200,5800
10010,5800,1.050,5800
10015,5800,1.050,5800
10020,5800,0.900,5800
10025,5800,0.900,5800
10030,5800,0.750,5800
10035,5800,0.750,5800
10040,5800,0.600,5800
10045,5800,0.600,5800
10050,5800,0.450,5800
10055,5800,0.300,5800
10060,5800,0.300,5800
10065,5800,0.150,5800
10070,5800,0.150,5800
10075,5800,0.000,5800
10080,5800,-0.150,5800
10085,5800,-0.150,5800
10090,5800,-0.300,5800
10095,5800,-0.300,5800
10100,5800,-0.450,5800
10105,5800,-0.450,5800
10110,5800,-0.600,5800
10115,5800,-0.750,5800
10120,5800,-0.750,5800
10125,5800,-0.750,5800
10130,5800,-0.900,5800
10135,5800,-0.900,5800
10140,5800,-1.050,5800
10145,5800,-1.050,5800
10150,5800,-1.050,5800
10155,5800,-1.200,5800
10160,5800,-1.200,5800
10165,5800,-1.200,5800
10170,5800,-1.200,5800
10175,5800,-1.200,5800
10180,5800,-1.350,5800
10185,5800,-1.350,5800
10190,5800,-1.350,5800
